plantId,scientificName,acceptedName,family,plantForm,flammabilityClass,ratingReason,recommendation,canonicalUrl,source,sourcePage,original,via,verdict,verdictRaw,claims,claimOriginal,score,plantPart,condition,sourcePlacement,edition,documentDate,sourceUrl,accessedOn
abies-amabilis,Abies amabilis,Abies amabilis,Pinaceae,tree,mixed-evidence,limited-evidence,candidate,https://fireapproved.com/plants/abies-amabilis/,flamits,https://fireapproved.com/plants/source/flamits/,Zhang2022,,not-rated,maximum flame temperature (°C): 305.556,"FLAMITS record 15543; Combustibility measurement; plant part whole plant; fuel all; predrying yes; device burning bench; site Zhang2022-1; sampling january and march 2011. Primary study Zhang2022: Zhang, S., Cornwell, W. K., Zhao, W., van Logtestijn, R. S., Krab, E. J., Aerts, R., & Cornelissen, J. H. (2022). Experimental evidence that leaf litter decomposability and flammability are decoupled across gymnosperm species. Journal of Ecology, 111, 761-772.",,"{""value"":305.556,""scale"":""FLAMITS — maximum flame temperature (°C)""}",whole-plant,,,Dryad version 9,2023-12-22T00:00:00.000Z,https://doi.org/10.5061/dryad.h18931zr3,2026-08-25T00:00:00.000Z
abies-amabilis,Abies amabilis,Abies amabilis,Pinaceae,tree,mixed-evidence,limited-evidence,candidate,https://fireapproved.com/plants/abies-amabilis/,flamits,https://fireapproved.com/plants/source/flamits/,Zhang2022,,not-rated,flaming duration (s): 3.3,"FLAMITS record 15584; Sustainability measurement; plant part leaves; fuel all; predrying yes; device burning bench; site Zhang2022-1; sampling january and march 2011. Primary study Zhang2022: Zhang, S., Cornwell, W. K., Zhao, W., van Logtestijn, R. S., Krab, E. J., Aerts, R., & Cornelissen, J. H. (2022). Experimental evidence that leaf litter decomposability and flammability are decoupled across gymnosperm species. Journal of Ecology, 111, 761-772.",,"{""value"":3.3,""scale"":""FLAMITS — flaming duration (s)""}",leaf,,,Dryad version 9,2023-12-22T00:00:00.000Z,https://doi.org/10.5061/dryad.h18931zr3,2026-08-25T00:00:00.000Z
abies-balsamea,Abies balsamea,Abies balsamea,Pinaceae,tree,highly-flammable,limited-evidence,avoid,https://fireapproved.com/plants/abies-balsamea/,fps-eastern-us,https://fireapproved.com/plants/source/fps-eastern-us/,,,mixed,AT RISK Firewise (3),Grows best in non-landscape locations.,,,,,"{""value"":""LZ4"",""scheme"":""fps-landscape-zone""}",2016-wayback,,,2026-08-23T00:00:00.000Z
abies-balsamea,Abies balsamea,Abies balsamea,Pinaceae,tree,highly-flammable,limited-evidence,avoid,https://fireapproved.com/plants/abies-balsamea/,osu-b921,https://fireapproved.com/plants/source/osu-b921/,,,avoid,H flammability,Use Canaan fir; more tolerant of moist soils than other firs; Christmas tree.,,,,,"{""value"":""keep 30 ft from the home (Zone 3)"",""scheme"":""b921-siting""}",2006,,http://web.archive.org/web/20070714035936/http://www.firewise.org/usa/files/ohio_plantlist.pdf,2026-08-23T00:00:00.000Z
abies-balsamea,Abies balsamea,Abies balsamea,Pinaceae,tree,highly-flammable,limited-evidence,avoid,https://fireapproved.com/plants/abies-balsamea/,flamits,https://fireapproved.com/plants/source/flamits/,Hough1969,,not-rated,calorific value (kcal/kg): 5060,"FLAMITS record 5030; Combustibility measurement; plant part leaves; fuel all; predrying yes; device calorimeter; site Hough1969-3; sampling june. Primary study Hough1969: Hough, W. A. (1969). Caloric Value of Some Forest Fuels of the Southern United States. Res. Note SE-120. Asheville, NC: U.S. Department of Agriculture, Forest Service, Southeastern Forest Experiment Station.",,"{""value"":5060,""scale"":""FLAMITS — calorific value (kcal/kg)""}",leaf,,,Dryad version 9,2023-12-22T00:00:00.000Z,https://doi.org/10.5061/dryad.h18931zr3,2026-08-25T00:00:00.000Z
abies-balsamea,Abies balsamea,Abies balsamea,Pinaceae,tree,highly-flammable,limited-evidence,avoid,https://fireapproved.com/plants/abies-balsamea/,flamits,https://fireapproved.com/plants/source/flamits/,Hough1969,,not-rated,calorific value (kcal/kg): 5040,"FLAMITS record 5031; Combustibility measurement; plant part twigs; fuel all; predrying yes; device calorimeter; site Hough1969-3; sampling june. Primary study Hough1969: Hough, W. A. (1969). Caloric Value of Some Forest Fuels of the Southern United States. Res. Note SE-120. Asheville, NC: U.S. Department of Agriculture, Forest Service, Southeastern Forest Experiment Station.",,"{""value"":5040,""scale"":""FLAMITS — calorific value (kcal/kg)""}",shoot,,,Dryad version 9,2023-12-22T00:00:00.000Z,https://doi.org/10.5061/dryad.h18931zr3,2026-08-25T00:00:00.000Z
abies-balsamea,Abies balsamea,Abies balsamea,Pinaceae,tree,highly-flammable,limited-evidence,avoid,https://fireapproved.com/plants/abies-balsamea/,flamits,https://fireapproved.com/plants/source/flamits/,White1997,,not-rated,time to flaming (s): 137,"FLAMITS record 14105; Ignitability measurement; plant part leaves; fuel live; predrying no; device calorimeter; site White1997-1; sampling spring. Primary study White1997: White, R. H., DeMars, D., & Bishop, M. (1997). Flammability of Christmas trees and other vegetation. Proceedings of the 24th international conference on fire safety.  Melbourne, Australia.",,"{""value"":137,""scale"":""FLAMITS — time to flaming (s)""}",leaf,,,Dryad version 9,2023-12-22T00:00:00.000Z,https://doi.org/10.5061/dryad.h18931zr3,2026-08-25T00:00:00.000Z
abies-balsamea,Abies balsamea,Abies balsamea,Pinaceae,tree,highly-flammable,limited-evidence,avoid,https://fireapproved.com/plants/abies-balsamea/,flamits,https://fireapproved.com/plants/source/flamits/,White1997,,not-rated,time to flaming (s): 87,"FLAMITS record 14106; Ignitability measurement; plant part leaves; fuel live; predrying no; device calorimeter; site White1997-1; sampling spring. Primary study White1997: White, R. H., DeMars, D., & Bishop, M. (1997). Flammability of Christmas trees and other vegetation. Proceedings of the 24th international conference on fire safety.  Melbourne, Australia.",,"{""value"":87,""scale"":""FLAMITS — time to flaming (s)""}",leaf,,,Dryad version 9,2023-12-22T00:00:00.000Z,https://doi.org/10.5061/dryad.h18931zr3,2026-08-25T00:00:00.000Z
abies-balsamea,Abies balsamea,Abies balsamea,Pinaceae,tree,highly-flammable,limited-evidence,avoid,https://fireapproved.com/plants/abies-balsamea/,flamits,https://fireapproved.com/plants/source/flamits/,White1997,,not-rated,maximum energy flux (kW/m²): 146.4,"FLAMITS record 14116; Combustibility measurement; plant part leaves; fuel live; predrying no; device calorimeter; site White1997-1; sampling spring. Primary study White1997: White, R. H., DeMars, D., & Bishop, M. (1997). Flammability of Christmas trees and other vegetation. Proceedings of the 24th international conference on fire safety.  Melbourne, Australia.",,"{""value"":146.4,""scale"":""FLAMITS — maximum energy flux (kW/m²)""}",leaf,,,Dryad version 9,2023-12-22T00:00:00.000Z,https://doi.org/10.5061/dryad.h18931zr3,2026-08-25T00:00:00.000Z
abies-balsamea,Abies balsamea,Abies balsamea,Pinaceae,tree,highly-flammable,limited-evidence,avoid,https://fireapproved.com/plants/abies-balsamea/,flamits,https://fireapproved.com/plants/source/flamits/,White1997,,not-rated,maximum energy flux (kW/m²): 141.2,"FLAMITS record 14117; Combustibility measurement; plant part leaves; fuel live; predrying no; device calorimeter; site White1997-1; sampling spring. Primary study White1997: White, R. H., DeMars, D., & Bishop, M. (1997). Flammability of Christmas trees and other vegetation. Proceedings of the 24th international conference on fire safety.  Melbourne, Australia.",,"{""value"":141.2,""scale"":""FLAMITS — maximum energy flux (kW/m²)""}",leaf,,,Dryad version 9,2023-12-22T00:00:00.000Z,https://doi.org/10.5061/dryad.h18931zr3,2026-08-25T00:00:00.000Z
abies-balsamea,Abies balsamea,Abies balsamea,Pinaceae,tree,highly-flammable,limited-evidence,avoid,https://fireapproved.com/plants/abies-balsamea/,flamits,https://fireapproved.com/plants/source/flamits/,White1997,,not-rated,calorific value (kcal/kg): 2507,"FLAMITS record 14127; Combustibility measurement; plant part leaves; fuel live; predrying no; device calorimeter; site White1997-1; sampling spring. Primary study White1997: White, R. H., DeMars, D., & Bishop, M. (1997). Flammability of Christmas trees and other vegetation. Proceedings of the 24th international conference on fire safety.  Melbourne, Australia.",,"{""value"":2507,""scale"":""FLAMITS — calorific value (kcal/kg)""}",leaf,,,Dryad version 9,2023-12-22T00:00:00.000Z,https://doi.org/10.5061/dryad.h18931zr3,2026-08-25T00:00:00.000Z
abies-balsamea,Abies balsamea,Abies balsamea,Pinaceae,tree,highly-flammable,limited-evidence,avoid,https://fireapproved.com/plants/abies-balsamea/,flamits,https://fireapproved.com/plants/source/flamits/,White1997,,not-rated,calorific value (kcal/kg): 2412,"FLAMITS record 14128; Combustibility measurement; plant part leaves; fuel live; predrying no; device calorimeter; site White1997-1; sampling spring. Primary study White1997: White, R. H., DeMars, D., & Bishop, M. (1997). Flammability of Christmas trees and other vegetation. Proceedings of the 24th international conference on fire safety.  Melbourne, Australia.",,"{""value"":2412,""scale"":""FLAMITS — calorific value (kcal/kg)""}",leaf,,,Dryad version 9,2023-12-22T00:00:00.000Z,https://doi.org/10.5061/dryad.h18931zr3,2026-08-25T00:00:00.000Z
abies-borisii-regis,Abies borisii-regis,Abies borisii-regis,Pinaceae,tree,mixed-evidence,limited-evidence,candidate,https://fireapproved.com/plants/abies-borisii-regis/,greece-property-fire-regulation-2023,https://fireapproved.com/plants/source/greece-property-fire-regulation-2023/,,,avoid,ΙΔΙΑΙΤΕΡΑ ΕΥΦΛΕΚΤΑ ΕΝΔΗΜΙΚΑ ΦΥΤΑ — Abies borisii regis,The regulation prints this taxon in its table of particularly flammable endemic trees and shrubs. Printed-name correction used for exact matching: Abies borisii regis -> Abies borisii-regis.,,,whole-plant,,"{""value"":""section 5.4.2, Table 2δi"",""scheme"":""greece-2023-particularly-flammable""}",FEK B 3475/2023,2023-05-24T00:00:00.000Z,https://www.elinyae.gr/ethniki-nomothesia/ya-oik-ypendaoka5590420192023-fek-3475b-2452023,2026-08-25T00:00:00.000Z
abies-bracteata,Abies bracteata,Abies bracteata,Pinaceae,tree,highly-flammable,limited-evidence,avoid,https://fireapproved.com/plants/abies-bracteata/,fenz-low-flammability,https://fireapproved.com/plants/source/fenz-low-flammability/,,,avoid,High flammability,High flammability classification.,,,shoot,,,2026,,https://www.checkitsalright.nz/reduce-your-risk/low-flammability-plants,2026-08-23T00:00:00.000Z
abies-cephalonica,Abies cephalonica,Abies cephalonica,Pinaceae,tree,fire-resistant,limited-evidence,on-list,https://fireapproved.com/plants/abies-cephalonica/,valette-1990,https://fireapproved.com/plants/source/valette-1990/,,,recommend,INRA inflammability note 2 of 5 (July-September maximum),"Monthly inflammability notes May-April: 0, 0, 1, 2, 1, 0, 1, 1, 1, 1, 1, 1 (epiradiator tests, INRA Avignon).",modérément inflammable,"{""value"":2,""scale"":""inra-0-5""}",shoot,,,1990,,https://hal.inrae.fr/hal-03426210,2026-08-23T00:00:00.000Z
abies-cephalonica,Abies cephalonica,Abies cephalonica,Pinaceae,tree,fire-resistant,limited-evidence,on-list,https://fireapproved.com/plants/abies-cephalonica/,flamits,https://fireapproved.com/plants/source/flamits/,Liodakis2002,,not-rated,calorific value (kcal/kg): 4946.22,"FLAMITS record 6549; Combustibility measurement; plant part leaves; fuel live; predrying yes; device calorimeter; site Liodakis2002-2; sampling january. Primary study Liodakis2002: Liodakis, S., Bakirtzis, D., & Lois, E. (2002). TG and autoignition studies on forest fuels. Journal of Thermal Analysis and Calorimetry, 69, 519-528.",,"{""value"":4946.22,""scale"":""FLAMITS — calorific value (kcal/kg)""}",leaf,,,Dryad version 9,2023-12-22T00:00:00.000Z,https://doi.org/10.5061/dryad.h18931zr3,2026-08-25T00:00:00.000Z
abies-cephalonica,Abies cephalonica,Abies cephalonica,Pinaceae,tree,fire-resistant,limited-evidence,on-list,https://fireapproved.com/plants/abies-cephalonica/,flamits,https://fireapproved.com/plants/source/flamits/,Liodakis2002,,not-rated,time to flaming (s): 53,"FLAMITS record 6639; Ignitability measurement; plant part leaves; fuel live; predrying yes; device muffle furnace; site Liodakis2002-2; sampling january. Primary study Liodakis2002: Liodakis, S., Bakirtzis, D., & Lois, E. (2002). TG and autoignition studies on forest fuels. Journal of Thermal Analysis and Calorimetry, 69, 519-528.",,"{""value"":53,""scale"":""FLAMITS — time to flaming (s)""}",leaf,,,Dryad version 9,2023-12-22T00:00:00.000Z,https://doi.org/10.5061/dryad.h18931zr3,2026-08-25T00:00:00.000Z
abies-cephalonica,Abies cephalonica,Abies cephalonica,Pinaceae,tree,fire-resistant,limited-evidence,on-list,https://fireapproved.com/plants/abies-cephalonica/,flamits,https://fireapproved.com/plants/source/flamits/,Liodakis2002,,not-rated,time to flaming (s): 47,"FLAMITS record 6640; Ignitability measurement; plant part leaves; fuel live; predrying yes; device muffle furnace; site Liodakis2002-2; sampling january. Primary study Liodakis2002: Liodakis, S., Bakirtzis, D., & Lois, E. (2002). TG and autoignition studies on forest fuels. Journal of Thermal Analysis and Calorimetry, 69, 519-528.",,"{""value"":47,""scale"":""FLAMITS — time to flaming (s)""}",leaf,,,Dryad version 9,2023-12-22T00:00:00.000Z,https://doi.org/10.5061/dryad.h18931zr3,2026-08-25T00:00:00.000Z
abies-cephalonica,Abies cephalonica,Abies cephalonica,Pinaceae,tree,fire-resistant,limited-evidence,on-list,https://fireapproved.com/plants/abies-cephalonica/,flamits,https://fireapproved.com/plants/source/flamits/,Liodakis2002,,not-rated,time to flaming (s): 31,"FLAMITS record 6641; Ignitability measurement; plant part leaves; fuel live; predrying yes; device muffle furnace; site Liodakis2002-2; sampling january. Primary study Liodakis2002: Liodakis, S., Bakirtzis, D., & Lois, E. (2002). TG and autoignition studies on forest fuels. Journal of Thermal Analysis and Calorimetry, 69, 519-528.",,"{""value"":31,""scale"":""FLAMITS — time to flaming (s)""}",leaf,,,Dryad version 9,2023-12-22T00:00:00.000Z,https://doi.org/10.5061/dryad.h18931zr3,2026-08-25T00:00:00.000Z
abies-cephalonica,Abies cephalonica,Abies cephalonica,Pinaceae,tree,fire-resistant,limited-evidence,on-list,https://fireapproved.com/plants/abies-cephalonica/,flamits,https://fireapproved.com/plants/source/flamits/,Liodakis2002,,not-rated,time to flaming (s): 26,"FLAMITS record 6642; Ignitability measurement; plant part leaves; fuel live; predrying yes; device muffle furnace; site Liodakis2002-2; sampling january. Primary study Liodakis2002: Liodakis, S., Bakirtzis, D., & Lois, E. (2002). TG and autoignition studies on forest fuels. Journal of Thermal Analysis and Calorimetry, 69, 519-528.",,"{""value"":26,""scale"":""FLAMITS — time to flaming (s)""}",leaf,,,Dryad version 9,2023-12-22T00:00:00.000Z,https://doi.org/10.5061/dryad.h18931zr3,2026-08-25T00:00:00.000Z
abies-cephalonica,Abies cephalonica,Abies cephalonica,Pinaceae,tree,fire-resistant,limited-evidence,on-list,https://fireapproved.com/plants/abies-cephalonica/,flamits,https://fireapproved.com/plants/source/flamits/,Liodakis2002,,not-rated,time to flaming (s): 27,"FLAMITS record 6643; Ignitability measurement; plant part leaves; fuel live; predrying yes; device muffle furnace; site Liodakis2002-2; sampling january. Primary study Liodakis2002: Liodakis, S., Bakirtzis, D., & Lois, E. (2002). TG and autoignition studies on forest fuels. Journal of Thermal Analysis and Calorimetry, 69, 519-528.",,"{""value"":27,""scale"":""FLAMITS — time to flaming (s)""}",leaf,,,Dryad version 9,2023-12-22T00:00:00.000Z,https://doi.org/10.5061/dryad.h18931zr3,2026-08-25T00:00:00.000Z
abies-cephalonica,Abies cephalonica,Abies cephalonica,Pinaceae,tree,fire-resistant,limited-evidence,on-list,https://fireapproved.com/plants/abies-cephalonica/,flamits,https://fireapproved.com/plants/source/flamits/,Liodakis2002,,not-rated,time to flaming (s): 20,"FLAMITS record 6644; Ignitability measurement; plant part leaves; fuel live; predrying yes; device muffle furnace; site Liodakis2002-2; sampling january. Primary study Liodakis2002: Liodakis, S., Bakirtzis, D., & Lois, E. (2002). TG and autoignition studies on forest fuels. Journal of Thermal Analysis and Calorimetry, 69, 519-528.",,"{""value"":20,""scale"":""FLAMITS — time to flaming (s)""}",leaf,,,Dryad version 9,2023-12-22T00:00:00.000Z,https://doi.org/10.5061/dryad.h18931zr3,2026-08-25T00:00:00.000Z
abies-cephalonica,Abies cephalonica,Abies cephalonica,Pinaceae,tree,fire-resistant,limited-evidence,on-list,https://fireapproved.com/plants/abies-cephalonica/,flamits,https://fireapproved.com/plants/source/flamits/,Liodakis2002,,not-rated,time to flaming (s): 15,"FLAMITS record 6645; Ignitability measurement; plant part leaves; fuel live; predrying yes; device muffle furnace; site Liodakis2002-2; sampling january. Primary study Liodakis2002: Liodakis, S., Bakirtzis, D., & Lois, E. (2002). TG and autoignition studies on forest fuels. Journal of Thermal Analysis and Calorimetry, 69, 519-528.",,"{""value"":15,""scale"":""FLAMITS — time to flaming (s)""}",leaf,,,Dryad version 9,2023-12-22T00:00:00.000Z,https://doi.org/10.5061/dryad.h18931zr3,2026-08-25T00:00:00.000Z
abies-cephalonica,Abies cephalonica,Abies cephalonica,Pinaceae,tree,fire-resistant,limited-evidence,on-list,https://fireapproved.com/plants/abies-cephalonica/,flamits,https://fireapproved.com/plants/source/flamits/,Liodakis2002,,not-rated,time to flaming (s): 13,"FLAMITS record 6646; Ignitability measurement; plant part leaves; fuel live; predrying yes; device muffle furnace; site Liodakis2002-2; sampling january. Primary study Liodakis2002: Liodakis, S., Bakirtzis, D., & Lois, E. (2002). TG and autoignition studies on forest fuels. Journal of Thermal Analysis and Calorimetry, 69, 519-528.",,"{""value"":13,""scale"":""FLAMITS — time to flaming (s)""}",leaf,,,Dryad version 9,2023-12-22T00:00:00.000Z,https://doi.org/10.5061/dryad.h18931zr3,2026-08-25T00:00:00.000Z
